image,date,width,height,task,type,region,disease,crop,area,grow,risk,xtl,ytl,xbr,ybr
V006_77_1_18_11_03_13_1_7688w_20200922_20_a0000.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1040,768,2840,2556
V006_77_1_18_11_03_13_1_7688w_20200922_20_a0001.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,768,1191,2556,2992
V006_77_1_18_11_03_13_1_7688w_20200922_20_a0002.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1040,468,2840,2256
V006_77_1_18_11_03_13_1_7688w_20200922_20_a0003.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1191,468,2992,2256
V006_77_1_18_11_03_13_1_7688w_20200922_20_a0004.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1191,468,2992,2256
V006_77_1_18_11_03_13_1_7688w_20200922_20_a0005.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1191,468,2992,2256
V006_77_1_18_11_03_13_1_7688w_20200922_20_a0006.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1040,768,2840,2556
V006_77_1_18_11_03_13_1_7688w_20200922_20_a0007.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,468,1191,2256,2992
V006_77_1_18_11_03_13_1_7688w_20200922_20_a0008.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1040,468,2840,2256
V006_77_1_18_11_03_13_1_7688w_20200922_20_a0009.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,768,1040,2556,2840
V006_77_1_18_11_03_13_1_7688w_20200922_21_a0000.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,848,1004,2208,3360
V006_77_1_18_11_03_13_1_7688w_20200922_21_a0001.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,816,671,2176,3028
V006_77_1_18_11_03_13_1_7688w_20200922_21_a0002.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,671,816,3028,2176
V006_77_1_18_11_03_13_1_7688w_20200922_21_a0003.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1004,816,3360,2176
V006_77_1_18_11_03_13_1_7688w_20200922_21_a0004.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,816,1004,2176,3360
V006_77_1_18_11_03_13_1_7688w_20200922_21_a0005.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,816,671,2176,3028
V006_77_1_18_11_03_13_1_7688w_20200922_21_a0006.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,671,816,3028,2176
V006_77_1_18_11_03_13_1_7688w_20200922_21_a0007.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1004,816,3360,2176
V006_77_1_18_11_03_13_1_7688w_20200922_21_a0008.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,671,848,3028,2208
V006_77_1_18_11_03_13_1_7688w_20200922_21_a0009.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,816,1004,2176,3360
V006_77_1_18_11_03_13_1_7688w_20200922_24_a0000.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,993,903,2903,2421
V006_77_1_18_11_03_13_1_7688w_20200922_24_a0001.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,993,903,2903,2421
V006_77_1_18_11_03_13_1_7688w_20200922_24_a0002.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,903,993,2421,2903
V006_77_1_18_11_03_13_1_7688w_20200922_24_a0003.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,993,903,2903,2421
V006_77_1_18_11_03_13_1_7688w_20200922_24_a0004.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1128,602,3039,2121
V006_77_1_18_11_03_13_1_7688w_20200922_24_a0005.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,903,1128,2421,3039
V006_77_1_18_11_03_13_1_7688w_20200922_24_a0006.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,903,993,2421,2903
V006_77_1_18_11_03_13_1_7688w_20200922_24_a0007.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1128,602,3039,2121
V006_77_1_18_11_03_13_1_7688w_20200922_24_a0008.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,903,993,2421,2903
V006_77_1_18_11_03_13_1_7688w_20200922_24_a0009.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,903,993,2421,2903
V006_77_1_18_11_03_13_1_7688w_20200922_25_a0000.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,1043,1626,2022,3021
V006_77_1_18_11_03_13_1_7688w_20200922_25_a0001.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1011,1001,2406,1981
V006_77_1_18_11_03_13_1_7688w_20200922_25_a0002.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,1001,1626,1981,3021
V006_77_1_18_11_03_13_1_7688w_20200922_25_a0003.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,1043,1011,2022,2406
V006_77_1_18_11_03_13_1_7688w_20200922_25_a0004.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,1001,1626,1981,3021
V006_77_1_18_11_03_13_1_7688w_20200922_25_a0005.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1011,1001,2406,1981
V006_77_1_18_11_03_13_1_7688w_20200922_25_a0006.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1626,1043,3021,2022
V006_77_1_18_11_03_13_1_7688w_20200922_25_a0007.jpg,2020/09/22,4032,3024,77,1,4,18,11,3,13,1,1011,1001,2406,1981
V006_77_1_18_11_03_13_1_7688w_20200922_25_a0008.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,1043,1626,2022,3021
V006_77_1_18_11_03_13_1_7688w_20200922_25_a0009.jpg,2020/09/22,3024,4032,77,1,4,18,11,3,13,1,1043,1011,2022,2406
V006_77_1_18_11_03_13_1_7688w_20200923_32_a0000.jpg,2020/09/23,3024,4032,77,1,4,18,11,3,13,1,547,1324,2225,3341
V006_77_1_18_11_03_13_1_7688w_20200923_32_a0001.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,1324,547,3341,2225
V006_77_1_18_11_03_13_1_7688w_20200923_32_a0002.jpg,2020/09/23,3024,4032,77,1,4,18,11,3,13,1,547,1324,2225,3341
V006_77_1_18_11_03_13_1_7688w_20200923_32_a0003.jpg,2020/09/23,3024,4032,77,1,4,18,11,3,13,1,799,1324,2476,3341
V006_77_1_18_11_03_13_1_7688w_20200923_32_a0004.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,1324,547,3341,2225
V006_77_1_18_11_03_13_1_7688w_20200923_32_a0005.jpg,2020/09/23,3024,4032,77,1,4,18,11,3,13,1,799,1324,2476,3341
V006_77_1_18_11_03_13_1_7688w_20200923_32_a0006.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,1324,799,3341,2476
V006_77_1_18_11_03_13_1_7688w_20200923_32_a0007.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,1324,547,3341,2225
V006_77_1_18_11_03_13_1_7688w_20200923_32_a0008.jpg,2020/09/23,3024,4032,77,1,4,18,11,3,13,1,799,1324,2476,3341
V006_77_1_18_11_03_13_1_7688w_20200923_32_a0009.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,691,799,2708,2476
V006_77_1_18_11_03_13_1_7688w_20200923_33_a0000.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,1111,850,3138,2601
V006_77_1_18_11_03_13_1_7688w_20200923_33_a0001.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,1111,422,3138,2174
V006_77_1_18_11_03_13_1_7688w_20200923_33_a0002.jpg,2020/09/23,3024,4032,77,1,4,18,11,3,13,1,422,894,2174,2921
V006_77_1_18_11_03_13_1_7688w_20200923_33_a0003.jpg,2020/09/23,3024,4032,77,1,4,18,11,3,13,1,850,894,2601,2921
V006_77_1_18_11_03_13_1_7688w_20200923_33_a0004.jpg,2020/09/23,3024,4032,77,1,4,18,11,3,13,1,850,894,2601,2921
V006_77_1_18_11_03_13_1_7688w_20200923_33_a0005.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,894,422,2921,2174
V006_77_1_18_11_03_13_1_7688w_20200923_33_a0006.jpg,2020/09/23,3024,4032,77,1,4,18,11,3,13,1,422,1111,2174,3138
V006_77_1_18_11_03_13_1_7688w_20200923_33_a0007.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,894,422,2921,2174
V006_77_1_18_11_03_13_1_7688w_20200923_33_a0008.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,1111,850,3138,2601
V006_77_1_18_11_03_13_1_7688w_20200923_33_a0009.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,894,850,2921,2601
V006_77_1_18_11_03_13_1_7688w_20200923_34_a0000.jpg,2020/09/23,3024,4032,77,1,4,18,11,3,13,1,261,303,2009,2460
V006_77_1_18_11_03_13_1_7688w_20200923_34_a0001.jpg,2020/09/23,3024,4032,77,1,4,18,11,3,13,1,261,1572,2009,3728
V006_77_1_18_11_03_13_1_7688w_20200923_34_a0002.jpg,2020/09/23,3024,4032,77,1,4,18,11,3,13,1,1015,303,2763,2460
V006_77_1_18_11_03_13_1_7688w_20200923_34_a0003.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,1572,1015,3728,2763
V006_77_1_18_11_03_13_1_7688w_20200923_34_a0004.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,1572,261,3728,2009
V006_77_1_18_11_03_13_1_7688w_20200923_34_a0005.jpg,2020/09/23,4032,3024,77,1,4,18,11,3,13,1,303,1015,2460,2763
