title,link
"[경기도농업기술원, 농업전문경영인 6명 선정]",https://n.news.naver.com/mnews/article/003/0011925905?sid=102
"[""쑥쑥 자라는 부산농업, 비결이 뭐야"" 전국서 발걸음]",https://n.news.naver.com/mnews/article/014/0005032122?sid=102
[[포토] '스마트농업지원센터' 개소식],https://n.news.naver.com/mnews/article/018/0005514687?sid=100
[농업생산기반 정비 10개년 계획 주요내용 설명],https://n.news.naver.com/mnews/article/003/0011935221?sid=100
"[농식품부, 농업생산기반 정비 10개년 계획 발표]",https://n.news.naver.com/mnews/article/003/0011935218?sid=100
"[농식품부, 주말 장마 대비 농업 피해 예방 취약시설 보완]",https://n.news.naver.com/mnews/article/003/0011932467?sid=101
"[정읍시, 직불금 20억원 추가지급…농업인 소득안정 도모]",https://n.news.naver.com/mnews/article/001/0014012803?sid=101
[농업 인력난…“‘공공형 계절노동자’로 활로”],https://n.news.naver.com/mnews/article/056/0011511742?sid=101
"[김병관 수입협회장 ""농산물수입, 자국농업 포기 아냐…'다변화'로 위험분산해야""]",https://n.news.naver.com/mnews/article/011/0004206027?sid=101
[농업기술 보급도 '인강'처럼...농촌지도사업 디지털로 '체질개선'],https://n.news.naver.com/mnews/article/014/0005033215?sid=101
"[조재호 농촌진흥청장, 전국농업기술원장 업무협의회 열어]",https://n.news.naver.com/mnews/article/662/0000023206?sid=101
"[진천군, 농업생산 기반시설 정비사업 61억원 투입]",https://n.news.naver.com/mnews/article/421/0006879204?sid=102
"[경남농업기술원, 도라지·더덕 모종 식재 후 초기 관리 중요]",https://n.news.naver.com/mnews/article/003/0011933696?sid=102
"[경기도농업기술원, '벽면녹화 식생 패널 제품화 성공, 현장 실증 실험' 나서]",https://n.news.naver.com/mnews/article/015/0004859810?sid=102
['여름철 농업재해 예방 총력' 전남도...취약시설 7338개소 사전 점검],https://n.news.naver.com/mnews/article/014/0005031786?sid=102
"[우리농업지키기운동 경남본부, 김해시에 여름나기 성품 전달]",https://n.news.naver.com/mnews/article/662/0000023239?sid=102
"[경기도농업기술원, 여름철 인삼 고온 피해 주의 당부]",https://n.news.naver.com/mnews/article/003/0011928337?sid=102
"[김정재 의원, 하계 농업현장 점검]",https://n.news.naver.com/mnews/article/031/0000754580?sid=102
[지주대 세우는 경기도농업기술원 관계자들],https://n.news.naver.com/mnews/article/421/0006888470?sid=102
"[경기도농업기술원, 장마대비 지주대 설치]",https://n.news.naver.com/mnews/article/421/0006888472?sid=102
[장마전선 북상…분주한 경기도농업기술원],https://n.news.naver.com/mnews/article/421/0006888456?sid=102
"[[농업이 IT(잇)다] 주식회사딜라 “누구나 HMR 셰프 되는 플랫폼, 맛좀봐라”]",https://n.news.naver.com/mnews/article/020/0003506820?sid=105
"[[농업이 IT(잇)다] 주식회사딜라 “누구나 HMR 셰프 되는 플랫폼, 맛좀봐라”]",https://n.news.naver.com/mnews/article/020/0003506820?sid=105
[군산 농부·청년 손잡은 농업법인 '네이처앤파머스' 준공],https://n.news.naver.com/mnews/article/001/0014019593?sid=102
"[강원농업기술원, 농업용수 수질 조사 결과 모두 '적합']",https://n.news.naver.com/mnews/article/001/0014017960?sid=102
[“청년이 포항 농업 미래 바꿀 주역” … 농업대전환 들녘특구 조성 간담회],https://n.news.naver.com/mnews/article/277/0005277870?sid=102
"[경북농협, 이민여성농업인 1:1 맞춤형 농업 멘토 교육]",https://n.news.naver.com/mnews/article/003/0011926260?sid=102
"[농협금융, 한국농업기술진흥원과 농업분야 탄소저감 우수 중소기업 지원]",https://n.news.naver.com/mnews/article/001/0014027454?sid=101
"[경북농협, 이민여성농업인 1:1 맞춤형 농업 멘토 교육]",https://n.news.naver.com/mnews/article/003/0011926260?sid=102
"[농협금융, 한국농업기술진흥원과 농업분야 탄소저감 우수 중소기업 지원]",https://n.news.naver.com/mnews/article/001/0014027454?sid=101
"[[르포] “밀 수확 후 가루쌀 이모작 ‘일석이조’… 수익은 두배·자급률도 업, 장마와도 괜찮아요” [이토록 멋진 농업]]",https://n.news.naver.com/mnews/article/081/0003372642?sid=101
"[농림장관, 아프리카 기니·기니비사우 방문...""한국 농업기술 전파""]",https://n.news.naver.com/mnews/article/052/0001901454?sid=101
"[농경마을 김성우 대표 ""NO.1 망고농장 만들고파""[창원 청년농업인 탐방]]",https://n.news.naver.com/mnews/article/003/0011935236?sid=102
"[강원도 내 농업용수, 수질기준 ‘적합’]",https://n.news.naver.com/mnews/article/056/0011510594?sid=102
[경북 '농업 대전환' 씨앗 뿌렸다…생산 4배·소득 2배↑],https://n.news.naver.com/mnews/article/003/0011921662?sid=102
"[정읍시, 농업인 소득안정 위한 시비 직불금 20억 추가 지급]",https://n.news.naver.com/mnews/article/003/0011923493?sid=102
"[정읍시, 농업인 소득안정 위한 시비 직불금 20억 추가 지급]",https://n.news.naver.com/mnews/article/003/0011923493?sid=102
"[괴산군 농업기술센터, 장마철 고추 병충해 방제 철저 당부]",https://n.news.naver.com/mnews/article/656/0000055034?sid=102
"[안동시농기센터, 한국생명과학고와 농업 인재양성 협약]",https://n.news.naver.com/mnews/article/088/0000821563?sid=102
"[정황근 농식품부 장관, 아프리카 기니·기니비사우 찾아 韓농업기술 전파]",https://n.news.naver.com/mnews/article/088/0000821534?sid=100
"[""농업재해에 꿀벌 집단 폐사 포함""  추진]",https://n.news.naver.com/mnews/article/661/0000027491?sid=100
[농업분야 민간투자 생태계 조성… 2027년까지 5조 규모 자본유치],https://n.news.naver.com/mnews/article/021/0002578343?sid=101
"[""미래산업 농업에 투자하세요""...농식품분야 민간자본 5조원까지 확대]",https://n.news.naver.com/mnews/article/014/0005030145?sid=101
"[경기도농업기술원, 선인장·다육식물용 벽면녹화 패널 상품화 실증 실험]",https://n.news.naver.com/mnews/article/008/0004903172?sid=102
"[강남구, 도시텃밭 및 스마트팜 등 도시농업 지원]",https://n.news.naver.com/mnews/article/047/0002397002?sid=100
[[사설] 빈발하는 자연재해…농업피해 보상 현실화를],https://n.news.naver.com/mnews/article/662/0000023344?sid=110
[농식품 벤처투자자들 상주 간다…'스마트 농업' 현장 방문],https://n.news.naver.com/mnews/article/008/0004904400?sid=101
"[“한돈산업, 쌀 제치고 국내 농업생산액 1위”]",https://n.news.naver.com/mnews/article/021/0002578778?sid=101
"[농식품부, 여성농업인 생활수기 공모전 개최]",https://n.news.naver.com/mnews/article/001/0014010409?sid=101
[푸드테크는 미래농업의 황금알 [아침을 열며]],https://n.news.naver.com/mnews/article/469/0000747198?sid=110
"[화성시농업기술센터, 국제숙련도 평가 토양분야 '최우수']",https://n.news.naver.com/mnews/article/417/0000930198?sid=102
"[전남도, ‘선도농업인연합회’ 워크숍 개최]",https://n.news.naver.com/mnews/article/468/0000954722?sid=102
"[삼척 원덕농협, 찾아가는 복지사업 ‘농업인 행복버스’ 운영]",https://n.news.naver.com/mnews/article/421/0006881961?sid=102
"[광주농업기술센터, 찾아가는 반려식물병원 운영]",https://n.news.naver.com/mnews/article/629/0000223558?sid=102
"[""푸드테크, 제주 농업에 기회""…'기업만 있고 농민은 소외' 지적도]",https://n.news.naver.com/mnews/article/421/0006884951?sid=102
"[전남도, 엘리뇨로 인한 여름철 농업재해 예방 '총력']",https://n.news.naver.com/mnews/article/421/0006885746?sid=102
"[부산시 농업기술센터, 부산 농업 홍보 프로그램 운영]",https://n.news.naver.com/mnews/article/003/0011933715?sid=102
"[음성군, 농업기계 임대료 감면 12월까지 재연장]",https://n.news.naver.com/mnews/article/003/0011920830?sid=102
[[포천소식] 포천시농업재단 대표이사 공개 모집 등],https://n.news.naver.com/mnews/article/003/0011929283?sid=102
"[정황근 농식품부 장관, 서아프리카 기니·기니비사우서 韓 농업기술 전파]",https://n.news.naver.com/mnews/article/119/0002724532?sid=101
"[울산농협·우리농업지키기운동본부, 울주군에 취약계층 여름나기 성품 전달]",https://n.news.naver.com/mnews/article/662/0000023049?sid=102
"[정읍시, 추가예산 확보하고 농업 직불금 20억원 추가 지급]",https://n.news.naver.com/mnews/article/421/0006876743?sid=102
[고성 친환경 농업·축산 유용 미생물 공급 효과],https://n.news.naver.com/mnews/article/087/0000979698?sid=102
[치유농업 가치는? 스트레스·폭력성 감소…우울감 예방 ‘효과’],https://n.news.naver.com/mnews/article/662/0000022838?sid=101
"[화성시농업기술센터, 美 환경자원학회서 토양 숙련도 평가 ‘최우수’]",https://n.news.naver.com/mnews/article/468/0000955074?sid=102
"[[진천소식] 군, 농업생산 기반시설 정비사업 추진 등]",https://n.news.naver.com/mnews/article/003/0011927674?sid=102
[나주 농업용 저수지서 물고기 떼죽음…“용존산소 부족 추정”],https://n.news.naver.com/mnews/article/056/0011512931?sid=102
"[[다시 뛰는 경남농업](18) 황금들판 우렁이농법 산청 메뚜기쌀…""안전 먹거리""]",https://n.news.naver.com/mnews/article/001/0014023858?sid=102
[복숭아나무에 지주대 세우는 경기도농업기술원 관계자들],https://n.news.naver.com/mnews/article/421/0006888466?sid=102
"[창원시, 도시농업 공영텃밭 수확물 기부]",https://n.news.naver.com/mnews/article/003/0011932176?sid=102
"[강원농업기술원, 양구 30개 과수원 과수화상병 정밀 예찰]",https://n.news.naver.com/mnews/article/421/0006880390?sid=102
"[농협경제지주 충북본부, 장마철 대비 농업 시설물 점검]",https://n.news.naver.com/mnews/article/662/0000023077?sid=102
[[연천소식] 12월까지 농업기계 임대료 50% 감면 연장 등],https://n.news.naver.com/mnews/article/003/0011932427?sid=102
"[우리농업지키기운동본부, 영농일손돕기 실시]",https://n.news.naver.com/mnews/article/001/0014021523?sid=101
"[우리농업지키기운동본부, 영농일손돕기 실시]",https://n.news.naver.com/mnews/article/001/0014021521?sid=101
"[정선군, 귀농 농업창업 및 주택구입 지원 추진]",https://n.news.naver.com/mnews/article/468/0000954267?sid=102
"[""농업인안전보험 가입 높이자"" 경북도의회 관련 조례안  26일 본회의 통과]",https://n.news.naver.com/mnews/article/088/0000821807?sid=100
"[[경북] ""농업소득 두 배로""...경북, '농업 대전환' 본격화]",https://n.news.naver.com/mnews/article/052/0001899157?sid=102
[완주 농업창업지원센터 입교생 7기…수확한 감자 희망나눔에 기부],https://n.news.naver.com/mnews/article/003/0011929845?sid=102
"[[포토뉴스]강원특별자치도농업기술원, 스마트농업 발전 협의체 출범]",https://n.news.naver.com/mnews/article/087/0000979262?sid=102
[강원농업기술원 도내 농업용수 수질조사 결과 모두 적합],https://n.news.naver.com/mnews/article/421/0006881960?sid=102
"[완주군, 치유농업 활성화 사회적 취약계층 보호 앞장]",https://n.news.naver.com/mnews/article/003/0011926902?sid=102
"[김영록 전남지사, 선도농업 퍼포먼스]",https://n.news.naver.com/mnews/article/003/0011929714?sid=102
"[CJ프레시웨이, 경북 농업대전환 사업 참여…23개 시·군과 맞손]",https://n.news.naver.com/mnews/article/009/0005146078?sid=103
"[尹, 청년 농업인과 모내기…직접 이앙기 탑승]",https://n.news.naver.com/mnews/article/001/0013987484?sid=100
"[오영훈 제주지사 ""농업인·연구기관·스타트업 등 푸드테크 거버넌스 구축""]",https://n.news.naver.com/mnews/article/421/0006884731?sid=102
"[(사)우리농업지키기운동본부 대구지역본부, 대구시에 취약계층 지원 농산물 꾸러미 전달]",https://n.news.naver.com/mnews/article/088/0000821998?sid=004
"[군산시, 농업용 면세유 올 1~2월분 추가 지급…""경영안정 도모""]",https://n.news.naver.com/mnews/article/421/0006877199?sid=102
"[북한, 농업전선에 '투쟁' 지속 강조…""풍요한 가을 맞아야""]",https://n.news.naver.com/mnews/article/421/0006895453?sid=100
"[북한, 경제선동 강조…""농업 근로자들 열의 불러 일으키자""]",https://n.news.naver.com/mnews/article/421/0006895447?sid=100
"[양양군, 농업인단체 하계연찬회 개최]",https://n.news.naver.com/mnews/article/087/0000979415?sid=102
[스마트농업지원센터 개소식],https://n.news.naver.com/mnews/article/421/0006883218?sid=102
[밀 수확 후 ‘가루쌀’ 이모작… 수익·자급률 상승 일석이조[이토록 멋진 농업]],https://n.news.naver.com/mnews/article/081/0003372726?sid=101
[경북도 “농업대전환으로 농업 소득 두 배로 만든다”],https://n.news.naver.com/mnews/article/005/0001617072?sid=102
"[경기도농업기술원, 쌀맥주에 이어 '딸기맥주' 선보여]",https://n.news.naver.com/mnews/article/003/0011920788?sid=102
"[스마트농업-푸드테크 키우는 정부, 新농업에 5조6000억 투자]",https://n.news.naver.com/mnews/article/015/0004859044?sid=101
"[진천군, 농업생산 기반 시설 정비사업 적극 추진]",https://n.news.naver.com/mnews/article/629/0000223035?sid=102
['6개월 추가' 음성군 농업기계 임대료 50% 인하 재연장],https://n.news.naver.com/mnews/article/421/0006873597?sid=102
"[창원시, 농업인 경영부담 덜어준다…농기계 임대료 감면 연장]",https://n.news.naver.com/mnews/article/001/0014017038?sid=102
"[논산시, 농업기계 임대료 감면책 연장! 금년 말까지로…]",https://n.news.naver.com/mnews/article/656/0000055331?sid=102
"[전농, 농업재해 대책 마련 촉구]",https://n.news.naver.com/mnews/article/662/0000022566?sid=102
"[울산 농소농협, 농업인행복센터 현판식 열어]",https://n.news.naver.com/mnews/article/662/0000023000?sid=102
[대전 유성구 '스마트 농업 실증화단지 구축' 시동],https://n.news.naver.com/mnews/article/656/0000054927?sid=102
[세계 3대 농업기업 IPO 하는데.. 美투자은행 '발동동'],https://n.news.naver.com/mnews/article/277/0005277866?sid=104
"[동해시, 농업인수당 70만원 동해페이로 지급]",https://n.news.naver.com/mnews/article/003/0011921939?sid=102
[“디지털농민신문은 농업 지켜주는 든든한 청년”],https://n.news.naver.com/mnews/article/662/0000022969?sid=102
[제3호 스마트농업지원센터 개소],https://n.news.naver.com/mnews/article/421/0006883217?sid=102
[인공지능과 농업의 만남…미래 농업 기술 혁신 이끌다],https://n.news.naver.com/mnews/article/079/0003782824?sid=102
"[한국농어촌공사 ""농업기반 10개년 정비계획, 농업·농촌 획기적 발전 이룰 것""]",https://n.news.naver.com/mnews/article/629/0000224182?sid=102
[2027년까지 농식품 산업에 민간자본 5조 유치…'스마트농업·푸드테크' 집중투자],https://n.news.naver.com/mnews/article/277/0005275407?sid=101
[인공지능과 농업의 만남… 농업의 미래는?],https://n.news.naver.com/mnews/article/016/0002159207?sid=101
"[경기도농업기술원 발굴 광합성 균, 작물성장촉진 효과 확인]",https://n.news.naver.com/mnews/article/018/0005512722?sid=100
"[전남도, '농업인 안전보험료' 80~100% 지원한다…농·축협서 가입]",https://n.news.naver.com/mnews/article/003/0011910514?sid=102
"[횡성군, 버덩말 경관농업단지서 '메밀꽃 버스킹']",https://n.news.naver.com/mnews/article/003/0011922957?sid=102
"[이재식 부회장, 제3호 '스마트농업지원센터' 개소식 참석]",https://n.news.naver.com/mnews/article/001/0014020074?sid=101
"[CJ프레시웨이, 경북 농업대전환 사업 참여…23개 시·군과 상생 추진]",https://n.news.naver.com/mnews/article/018/0005512081?sid=101
[[포토뉴스]삼척 농업인 행복버스],https://n.news.naver.com/mnews/article/087/0000978393?sid=102
[인공지능과 농업의 만남… 미래 농업 기술 ‘혁신’ 이끈다],https://n.news.naver.com/mnews/article/081/0003370697?sid=102
['폭염·집중호우' 여름철 농업재해 예방 대책 마련],https://n.news.naver.com/mnews/article/660/0000038241?sid=102
"[우리농업지키기운동본부 부산지역본부, 강서구에 선풍기 전달]",https://n.news.naver.com/mnews/article/662/0000022900?sid=102
[“농업소득 2배로”…경북형 농업대전환 본격 시동],https://n.news.naver.com/mnews/article/011/0004203404?sid=102
"[경기도농기원, 2023년 '전문농업경영인' 6명 선정]",https://n.news.naver.com/mnews/article/417/0000929500?sid=102
"[농업계의 애플, ‘에어로팜’은 어쩌다 파산에 몰렸나]",https://n.news.naver.com/mnews/article/050/0000066410?sid=101
"[충북 청주 내수농협, 화재 피해 농업인 지원 온 힘]",https://n.news.naver.com/mnews/article/662/0000023078?sid=102
"[강원도, 춘천 우두동 옛 농업기술원 부지 일원 개발 시동]",https://n.news.naver.com/mnews/article/001/0014013826?sid=102
"[정읍시, 시비 직불금 20억원 추가지급...농업인 소득 안정 도모]",https://n.news.naver.com/mnews/article/468/0000953763?sid=102
[농식품 산업 2027년까지 민간자본 5조원 유치…농업경영체 역량 강화],https://n.news.naver.com/mnews/article/119/0002723331?sid=101
"[경북농협, 이민여성농업인 맞춤형 농업 멘토 교육 실시]",https://n.news.naver.com/mnews/article/079/0003782780?sid=102
"[용인시의회 경제환경위, 스마트농업 테스트베드 교육장·치유농장 방문]",https://n.news.naver.com/mnews/article/003/0011932595?sid=102
[이천 농업인 '농기계 임대료 50% 할인' 연말까지 운영],https://n.news.naver.com/mnews/article/119/0002722980?sid=102
"[정읍시, 시비 농업직불금 20억원 추가 투입]",https://n.news.naver.com/mnews/article/031/0000753256?sid=102
"[농식품부, 여성농업인 영농 일상 담은 생활수기 공모전 개최]",https://n.news.naver.com/mnews/article/003/0011921060?sid=101
[‘정신장애인 사회적 농업 제도화를 위한 정책 토론회’ 열린다],https://n.news.naver.com/mnews/article/662/0000023034?sid=102
"[완주군 농업축산과, 농촌 일손 돕기 전개]",https://n.news.naver.com/mnews/article/468/0000954527?sid=102
"[(사)우리농업지키기운동본부 부산지역본부, 강서구에 선풍기 전달]",https://n.news.naver.com/mnews/article/082/0001219165?sid=102
[농가소득 2배로…'경북형 농업대전환' 시동],https://n.news.naver.com/mnews/article/011/0004204194?sid=102
[전남도 여름철 농업재해 예방대책 추진..재해보험 가입 독려],https://n.news.naver.com/mnews/article/660/0000038213?sid=102
"[정읍시, 시비 직불금 20억원 추가지급, 농업인 소득 안정 도모]",https://n.news.naver.com/mnews/article/629/0000222884?sid=102
"[""농업예산 확대하여 식량주권 실현하라!""]",https://n.news.naver.com/mnews/article/001/0014018582?sid=102
"[CJ프레시웨이, 경북 농업대전환 사업 참여...23개 시·군과 '맞손']",https://n.news.naver.com/mnews/article/215/0001108366?sid=101
"[공주 정안농협, 농업인 행복버스 행사 진행]",https://n.news.naver.com/mnews/article/662/0000023108?sid=102
[경북도 “농업대전환으로 농가소득 두 배로 만든다”],https://n.news.naver.com/mnews/article/005/0001617266?sid=102
[경북도 “농업대전환으로 농가소득 두 배로 만든다”],https://n.news.naver.com/mnews/article/005/0001617266?sid=102
"[양평농협, 스마트농업지원센터 개장]",https://n.news.naver.com/mnews/article/662/0000022850?sid=102
[장수군 귀농귀촌 종합계획…체류형 농업창업지원센터 추진],https://n.news.naver.com/mnews/article/079/0003782564?sid=102
"[尹, 충남서 모내기 농업인 격려…국산 밀 잔치국수 새참]",https://n.news.naver.com/mnews/article/003/0011900702?sid=100
"[창원시, 국가중요농업유산 ‘100년 넘은 단감 지도’ 공개]",https://n.news.naver.com/mnews/article/082/0001219614?sid=102
[‘벼 대신 밭작물로 공동영농’..경북도 ‘농업대전환’ 추진],https://n.news.naver.com/mnews/article/009/0005146560?sid=102
"[농식품부, 현대건설과 '청년농업인·지능형농장 육성' 업무협약]",https://n.news.naver.com/mnews/article/001/0014001564?sid=101
"[한국농수산식품유통공사, 민관 빅데이터 활용해 농업유통 디지털 전환]",https://n.news.naver.com/mnews/article/009/0005149005?sid=101
"[현대건설, 서산 간척지에 '스마트 농업 인프라' 짓는다]",https://n.news.naver.com/mnews/article/003/0011913130?sid=101
"[농식품부·현대건설, 미래 농업 이끌 청년농업인 육성]",https://n.news.naver.com/mnews/article/003/0011912313?sid=101
"[농식품부-현대건설, '청년농업인·지능형농장 육성' 업무협약]",https://n.news.naver.com/mnews/article/001/0014002415?sid=101
"[정읍시 농업정책과, 취약농가 농촌일손돕기 나서]",https://n.news.naver.com/mnews/article/468/0000953768?sid=102
[총생산 4배·농가소득 2배↑ 경북농업대전환 '희망씨앗' 뿌렸다],https://n.news.naver.com/mnews/article/469/0000745238?sid=102
[춘천시 ‘푸드테크 농업 도시’로 발돋움],https://n.news.naver.com/mnews/article/087/0000979550?sid=004
"[화성시농업기술센터, 국제숙련도평가 토양분야 최우수분석기관으로 인증]",https://n.news.naver.com/mnews/article/119/0002724203?sid=004
"[기후적응 실패한 수미 감자…빠르게 변화하는 자연, 적응 못하는 농업[기후적응①]]",https://n.news.naver.com/mnews/article/032/0003231953?sid=103
"[""농업소득 두배로""…경북도, '농업 대전환' 본격 시동]",https://n.news.naver.com/mnews/article/088/0000820467?sid=102
"[北, 전원회의 앞두고 경제분야 선전…""농업 등에서 새 기록""]",https://n.news.naver.com/mnews/article/003/0011909379?sid=100
"[北, 전원회의 앞두고 경제분야 선전…""농업 등에서 새 기록""]",https://n.news.naver.com/mnews/article/003/0011909379?sid=100
[춘천 우두동 옛 농업기술원 일대 7월 토지거래허가구역 지정],https://n.news.naver.com/mnews/article/014/0005030619?sid=102
[[전남 청년 마을로 프로젝트 수혜기업] &lt;24&gt; 싱싱한 지역 과채주스 제조판매 농업회사법인 ‘미카129’],https://n.news.naver.com/mnews/article/030/0003112285?sid=102
"[대구시의회 경제환경위, 군위농업기술센터·군청 방문 ""군위·대구 상승효과 돕겠다""]",https://n.news.naver.com/mnews/article/088/0000821526?sid=004
"[대구시의회 경제환경위, 군위농업기술센터·군청 방문 ""군위·대구 상승효과 돕겠다""]",https://n.news.naver.com/mnews/article/088/0000821526?sid=004
[부산농업홍보프로그램 시민들에 ‘인기’],https://n.news.naver.com/mnews/article/662/0000022894?sid=102
"[신민호 전남도의원, 전남형 청년농업인 육성 포럼 개최]",https://n.news.naver.com/mnews/article/079/0003781925?sid=102
"[군위군, 농산물공판장 개장…농업인 출하편의 제공]",https://n.news.naver.com/mnews/article/417/0000930012?sid=102
"[함안군보건소, 농업 연계 치매고위험군 치유 프로그램 추진]",https://n.news.naver.com/mnews/article/421/0006884338?sid=102
[[전남 청년 마을로 프로젝트 수혜기업] &lt;23&gt; 농촌 자원 오감만족 체험공간 농업회사법인 ‘보성싱싱농원’],https://n.news.naver.com/mnews/article/030/0003112254?sid=102
"[현대건설, 서산에 ‘K농업’ 혁신 기지]",https://n.news.naver.com/mnews/article/032/0003229964?sid=101
"[여주시농업기술센터, 농촌지도사업 육성 거점센터로 선정]",https://n.news.naver.com/mnews/article/003/0011921901?sid=102
"[삼기농협, 농업인행복버스 운영 … 장수사진 촬영 ‘호평’]",https://n.news.naver.com/mnews/article/662/0000022995?sid=102
"[尹, 청년 농업인과 모내기…""농촌도 제품개발 등 복합지역 돼야""(종합)]",https://n.news.naver.com/mnews/article/001/0013988116?sid=100
"[서울시-농협손보, 도시농업 활성화 업무협약]",https://n.news.naver.com/mnews/article/001/0013995226?sid=102
[북한 '재해성 이상 기후' 보도 급증… 농업 피해 예방 총력],https://n.news.naver.com/mnews/article/421/0006892653?sid=101
"[우리농업지키기운동본부 서울지역본부, 시원한 여름나기 나눔 행사]",https://n.news.naver.com/mnews/article/022/0003827701?sid=101
"[한국농업기술진흥원-농협금융, 농업분야 탄소저감 ESG경영 우수기업 지원]",https://n.news.naver.com/mnews/article/662/0000023023?sid=101
"[전남도, 농업인 안전 보험료 80% 지원]",https://n.news.naver.com/mnews/article/001/0013998936?sid=102
"[""꿀벌 폐사, 농업재해로 인정해야"" 법안 발의]",https://n.news.naver.com/mnews/article/657/0000015956?sid=102
